subj,clip,child_age_mo,vetting_lab,RA,all_media,Crit0,CHI1,CHI2,CHI3,CHI4,CHI5,50%T,CA1,CA2,CA3,CA4,CA5,A1,A2,A3,A4,A5,Crit1,Crit2,Crit3,Crit4,Pass1Tally,Pass2Tally,Pass3Tally,Pass4Tally,StopRule,clip_rank,corp,CHsum,CAsum,Asum,subj_numclips_Pass0_Pass2,ranking_crit,round
9769,9769_46_6_23885.0_24185.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,32,41,4,25,PROCEED,46,WAR,5,2,5,41,standard,3
9769,9769_12_6_25685.0_25985.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,0,Y,1,1,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,10,12,3,6,PROCEED,12,WAR,4,2,5,41,standard,1
9769,9769_16_6_2885.0_3185.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,16,3,8,PROCEED,16,WAR,5,1,5,41,standard,2
9769,9769_22_6_29285.0_29585.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,19,21,4,12,PROCEED,22,WAR,5,1,5,41,standard,3
9769,9769_28_6_22085.0_22385.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,23,27,4,15,PROCEED,28,WAR,5,1,5,41,standard,1
9769,9769_37_6_0000.0_0300.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,29,36,4,20,PROCEED,37,WAR,5,1,5,41,standard,2
9769,9769_41_6_22685.0_22985.0_2min.wav,6,BER,HL,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,31,38,4,23,PROCEED,41,WAR,5,1,5,41,standard,3
9959,9959_1_21_11400.0_11700.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,1,1,1,PROCEED,1,ROS,5,5,5,17,standard,1
9959,9959_2_21_6600.0_6900.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,2,2,2,2,PROCEED,2,ROS,5,5,5,17,standard,2
9959,9959_3_21_12600.0_12900.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,3,3,3,3,PROCEED,3,ROS,5,5,5,17,standard,3
9959,9959_4_21_10200.0_10500.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,4,4,4,4,PROCEED,4,ROS,5,5,5,17,standard,1
9959,9959_5_21_7200.0_7500.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,5,5,5,5,PROCEED,5,ROS,5,5,5,17,standard,2
9959,9959_6_21_5400.0_5700.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,6,6,6,PROCEED,6,ROS,5,5,5,17,standard,3
9959,9959_7_21_0.0_300.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,7,7,7,PROCEED,7,ROS,5,5,5,17,standard,1
9959,9959_8_21_4200.0_4500.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,8,8,8,8,PROCEED,8,ROS,5,5,5,17,standard,2
9959,9959_9_21_6000.0_6300.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,9,9,9,9,PROCEED,9,ROS,5,5,5,17,standard,3
9959,9959_10_21_7800.0_8100.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,10,10,10,PROCEED,10,ROS,5,5,5,17,standard,1
9959,9959_12_21_12000.0_12300.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,12,12,11,12,PROCEED,12,ROS,5,5,5,17,standard,2
9959,9959_13_21_4800.0_5100.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,13,12,13,PROCEED,13,ROS,5,5,5,17,standard,3
9959,9959_11_21_9600.0_9900.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,11,11,10,11,PROCEED,11,ROS,5,3,5,17,standard,1
9959,9959_19_21_13200.0_13500.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,15,17,12,16,PROCEED,19,ROS,5,3,5,17,standard,2
9959,9959_14_21_10800.0_11100.0_2min.wav,21,BER,HL,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,14,12,14,PROCEED,14,ROS,5,2,5,17,standard,3
